CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,CWDID,MEASYEAR,CONDID,SLOPDIST,HORIZ_DIST,SPCD,DECAYCD,TRANSDIA,SMALLDIA,LARGEDIA,LENGTH,HOLLOWCD,CWDHSTCD,VOLCF,DRYBIO,CARBON,COVER_PCT,LPA_UNADJ,LPA_PLOT,LPA_COND,LPA_UNADJ_RGN,LPA_PLOT_RGN,LPA_COND_RGN,COVER_PCT_RGN,CHARRED_CD,ORNTCD_PNWRS,CREATED_DATE,MODIFIED_DATE,CWD_SAMPLE_METHOD,HOLLOW_DIA,HORIZ_DIST_CD,INCLINATION,LARGE_END_DIA_CLASS,LENGTH_CD,VOLCF_AC_UNADJ,VOLCF_AC_PLOT,VOLCF_AC_COND,DRYBIO_AC_UNADJ,DRYBIO_AC_PLOT,DRYBIO_AC_COND,CARBON_AC_UNADJ,CARBON_AC_PLOT,CARBON_AC_COND
218175597020004,249604197010854,2006,72,35,4,4,30,2.0,2006,1,6.6,5.406930675426,7829.0,3,4,4,5,5,N,1,0.5590520833333333,8.1630549,4.0080599559,0.20453125,47.5167,47.5167,47.5167,,,,,,,2013-10-21 14:55:36,2023-08-10 13:09:58,1,,,,,,26.564310128125,26.564310128125,26.564310128125,387.88143076683,387.88143076683,387.88143076683,190.44978250651354,190.44978250651354,190.44978250651354
218175630020004,249604197010854,2006,72,35,4,1,270,1.0,2006,1,10.8,10.680512610978,998.0,4,9,9,15,4,N,1,3.33795,45.490116672,22.335647285952,0.5454166666666667,59.395875,59.395875,59.395875,,,,,,,2013-10-21 14:55:36,2023-08-10 13:09:58,1,,,,,,198.26046095625,198.26046095625,198.26046095625,2701.925283585528,2701.925283585528,2701.925283585528,1326.6453142404941,1326.6453142404941,1326.6453142404941
218175595020004,249604200010854,2006,72,37,18,3,270,1.0,2006,1,22.0,21.5727748652,7565.0,3,4,3,4,62,N,1,4.226979166666666,61.720659,30.304843569,0.2214002286792629,4.147717401644158,4.147717401644158,5.333194817291442,,,,,,,2013-10-21 14:55:36,2023-08-10 13:09:58,1,,,,,,17.532315045970655,17.532315045970655,22.543303384465567,255.99985137524516,255.99985137524516,329.16829869861243,125.69592702524537,125.69592702524537,161.6216346610187
218175628020004,249604201010854,2006,72,39,5,1,30,1.0,2006,1,22.1,21.440149253212,998.0,4,12,11,12,6,N,1,4.3360625,59.09255352,29.01444377832,1.0453819444444445,39.59725,79.1945,79.1945,,,,,,,2013-10-21 14:55:36,2023-08-10 13:09:58,1,,,,,,171.696150828125,343.39230165625,343.39230165625,2339.90261486982,4679.80522973964,4679.80522973964,1148.8921839010816,2297.784367802163,2297.784367802163
218175679020004,249604203010854,2006,72,43,5,2,150,1.0,2006,1,6.6,5.533727867584,998.0,4,6,4,6,59,N,1,8.366691666666666,114.022612704,55.985102837664,0.23406591886574307,4.147489393542414,4.147489393542414,4.147489393542414,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,34.70076494653971,34.70076494653971,34.70076494653971,472.90757681383457,472.90757681383457,472.90757681383457,232.19762021559276,232.19762021559276,232.19762021559276
218175682020004,249604208010854,2006,72,55,12,3,30,1.0,2006,1,21.7,21.052092253154,998.0,3,4,3,4,14,Y,1,0.9544791666666667,13.936923,6.843029193,0.1590798611111111,16.97025,16.97025,16.97025,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,16.197750078125,16.197750078125,16.197750078125,236.51306754075,236.51306754075,236.51306754075,116.12791616250826,116.12791616250826,116.12791616250826
218175678020004,249604211010854,2006,72,57,8,2,30,1.0,2006,1,22.5,21.82820625327,998.0,3,3,3,6,5,N,1,0.61359375,8.9594505,4.3990901955,0.20453125,47.5167,47.5167,47.5167,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,29.155950140625,29.155950140625,29.155950140625,425.72352157335,425.72352157335,425.72352157335,209.03024909251485,209.03024909251485,209.03024909251485
218175676020004,249604211010854,2006,72,57,8,4,150,1.0,2006,1,20.0,19.9007438042,998.0,4,9,3,10,10,N,1,2.9725208333333333,40.50998952,19.89040485432,0.2954340277777778,23.75835,23.75835,23.75835,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,70.622190340625,70.622190340625,70.622190340625,962.450509512492,962.450509512492,962.450509512492,472.5632001706336,472.5632001706336,472.5632001706336
218175661020004,249604214010854,2006,72,59,5,3,30,2.0,2006,1,21.7,21.592307027557,998.0,4,5,5,6,4,N,1,0.6654083333333334,9.068291232,4.452530994912,0.2499826388888889,59.395875,59.395875,59.395875,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,39.522510190625,39.522510190625,39.522510190625,538.619092479468,538.619092479468,538.619092479468,264.4619744074188,264.4619744074188,264.4619744074188
218175675020004,249604211010854,2006,72,57,8,4,150,2.0,2006,1,22.3,22.189329341683,998.0,4,7,7,11,18,N,1,8.344875,113.72529168,55.83911821488,0.4090625,13.199083333333334,13.199083333333334,13.199083333333334,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,110.14470053125,110.14470053125,110.14470053125,1501.06960199196,1501.06960199196,1501.06960199196,737.0251745780523,737.0251745780523,737.0251745780523
218175677020004,249604211010854,2006,72,57,8,2,270,1.0,2006,1,2.0,1.82384301035,998.0,3,5,5,11,20,N,1,7.9630833333333335,116.2737576,57.0904149816,0.3636111111111111,11.879175,11.879175,11.879175,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,94.59486045625,94.59486045625,94.59486045625,1381.23631443798,1381.23631443798,1381.23631443798,678.1870303890482,678.1870303890482,678.1870303890482
218175660020004,249604214010854,2006,72,59,5,3,30,1.0,2006,1,14.6,14.527542977066,998.0,4,7,6,7,6,N,1,1.3908125,18.95421528,9.30651970248,0.2954340277777778,39.59725,39.59725,39.59725,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,55.072350265625,55.072350265625,55.072350265625,750.53480099598,750.53480099598,750.53480099598,368.51258728902616,368.51258728902616,368.51258728902616
218175587020004,249604214010854,2006,72,59,5,2,150,1.0,2006,1,4.0,3.831305140885,6835.0,3,9,4,9,21,N,1,5.55506875,81.11289186,39.82642990326,0.2954340277777778,11.3135,11.3135,11.3135,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,62.847270303125,62.847270303125,62.847270303125,917.67070205811,917.67070205811,917.67070205811,450.576314710532,450.576314710532,450.576314710532
218175600020004,249604214010854,2006,72,59,5,2,150,2.0,2006,1,9.4,9.003567081079,8020.0,3,11,9,11,18,N,1,9.915675,144.78472008,71.08929755928,0.4545138888888889,13.199083333333334,13.199083333333334,13.199083333333334,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,130.87782063125,130.87782063125,130.87782063125,1911.02558572926,1911.02558572926,1911.02558572926,938.3135625930666,938.3135625930666,938.3135625930666
218175599020004,249604214010854,2006,72,59,5,4,270,1.0,2006,1,3.9,3.824264635195,8020.0,3,5,5,7,11,N,1,2.2198458333333333,32.41330092,15.91493075172,0.27270833333333333,21.5985,21.5985,21.5985,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,47.94534023125,47.94534023125,47.94534023125,700.07867992062,700.07867992062,700.07867992062,343.7386318410244,343.7386318410244,343.7386318410244
218175619020004,249604216010854,2006,72,63,2,1,150,1.0,2006,1,16.5,16.479413591484,859.0,2,8,6,12,27,N,1,13.253625,335.44182672,164.70193691952,0.4434427753591207,9.538946812169529,9.538946812169529,9.538946812169529,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,126.42562394344039,126.42562394344039,126.42562394344039,3199.7617436590676,3199.7617436590676,3199.7617436590676,1571.0830161366023,1571.0830161366023,1571.0830161366023
218175570020004,249604216010854,2006,72,63,2,1,270,1.0,2006,1,4.6,4.270992778072,6060.0,3,4,3,5,7,N,1,0.6490458333333333,9.47710764,4.65325985124,0.197085677937387,36.79308056122533,36.79308056122533,36.79308056122533,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,23.880395633760962,23.880395633760962,23.880395633760962,348.69198488592406,348.69198488592406,348.69198488592406,171.2077645789887,171.2077645789887,171.2077645789887
218175571020004,249604219010854,2006,72,69,5,4,30,1.0,2006,2,13.3,12.553316139668,6060.0,4,7,5,8,13,N,5,3.1552354166666667,43.000053096,21.113026070136,1.181736111111111,18.275653846153848,18.275653846153848,73.10261538461539,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,57.663990278125,57.663990278125,230.6559611125,785.854085748732,785.854085748732,3143.416342994928,385.85435610262743,385.85435610262743,1543.4174244105097
218175674020004,249604221010854,2006,72,71,2,2,150,1.0,2006,1,24.0,23.283420003488,998.0,1,4,3,4,5,N,1,0.34088541666666666,11.06105,5.43097555,0.21210648148148148,47.5167,63.3556,63.3556,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,16.197750078125,21.597000104166668,21.597000104166668,525.584594535,700.77945938,700.77945938,258.062035916685,344.08271455558,344.08271455558
218175585020004,249604225010854,2006,72,73,13,4,150,1.0,2006,1,4.8,4.776178513008,6743.0,1,4,3,4,7,N,1,0.47723958333333333,15.48547,7.60336577,0.1590798611111111,33.9405,33.9405,33.9405,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,16.197750078125,16.197750078125,16.197750078125,525.584594535,525.584594535,525.584594535,258.062035916685,258.062035916685,258.062035916685
218175584020004,249604225010854,2006,72,73,13,4,150,2.0,2006,1,4.9,4.875682232029,6743.0,1,9,8,11,21,N,1,10.59471875,343.777434,168.794720094,0.43178819444444444,11.3135,11.3135,11.3135,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,119.863350578125,119.863350578125,119.863350578125,3889.325999559,3889.325999559,3889.325999559,1909.659065783469,1909.659065783469,1909.659065783469
218175605020004,249604231010854,2006,72,79,6,4,270,1.0,2006,1,15.1,15.1,8344.0,1,6,6,7,8,N,5,1.8544166666666666,60.172112,29.544506992,0.2954340277777778,29.6979375,29.6979375,29.6979375,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,55.072350265625,55.072350265625,55.072350265625,1786.987621419,1786.987621419,1786.987621419,877.410922116729,877.410922116729,877.410922116729
218175588020004,249605088010854,2006,72,73,15,2,270,1.0,2006,2,13.1,12.955066222575,7470.0,3,6,5,6,8,N,1,1.3308166666666668,19.43205264,9.54113784624,0.354092465871173,31.065397719995946,31.065397719995946,42.06618494549535,,,,,,,2013-10-21 14:55:42,2023-08-10 13:09:58,1,,,,,,41.34234904239927,41.34234904239927,55.98238002854764,603.6644437774972,603.6644437774972,817.4323202248412,296.3992418947511,296.3992418947511,401.35926923039705
218175671020004,249604228010854,2006,72,75,5,3,30,1.0,2006,1,18.7,18.7,998.0,2,36,36,37,6,N,5,43.6060625,1103.64502248,541.88970603768,1.6589756944444445,39.59725,39.59725,39.59725,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,1726.680158328125,1726.680158328125,1726.680158328125,43701.30786639618,43701.30786639618,43701.30786639618,21457.342162400524,21457.342162400524,21457.342162400524
218175670020004,249604228010854,2006,72,75,5,1,270,1.0,2006,1,8.2,8.2,998.0,4,44,12,44,9,Y,1,51.051,695.73119616,341.60401731456,1.2726388888888889,26.39816666666667,26.39816666666667,26.39816666666667,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,1347.6528065,1347.6528065,1347.6528065,18366.02807143104,18366.02807143104,18366.02807143104,9017.71978307264,9017.71978307264,9017.71978307264
218175673020004,249604228010854,2006,72,75,5,1,270,2.0,2006,1,8.2,8.2,998.0,4,48,12,50,9,Y,1,64.893675,884.381385888,434.231260471008,1.4089930555555557,26.39816666666667,26.39816666666667,26.39816666666667,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,1713.0740482625,1713.0740482625,1713.0740482625,23346.04722156907,23346.04722156907,23346.04722156907,11462.909185790415,11462.909185790415,11462.909185790415
218175672020004,249604228010854,2006,72,75,5,2,270,1.0,2006,1,14.8,14.8,998.0,3,70,63,72,16,N,1,399.3759,5831.52714144,2863.27982644704,3.06796875,14.84896875,14.84896875,14.84896875,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,5930.320258603125,5930.320258603125,5930.320258603125,86592.16428801938,86592.16428801938,86592.16428801938,42516.75266541752,42516.75266541752,42516.75266541752
218175602020004,249604231010854,2006,72,79,6,4,270,2.0,2006,1,15.7,15.7,8344.0,1,10,9,10,7,N,5,3.4552145833333334,112.1148028,55.0483681748,0.43178819444444444,33.9405,33.9405,33.9405,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,117.271710565625,117.271710565625,117.271710565625,3805.2324644334,3805.2324644334,3805.2324644334,1868.3691400367993,1868.3691400367993,1868.3691400367993
218175604020004,249604231010854,2006,72,79,6,4,270,3.0,2006,1,18.0,18.0,8344.0,1,8,6,9,12,N,5,3.828825,124.2377136,61.0007173776,0.34088541666666666,19.798625,19.798625,19.798625,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,75.805470365625,75.805470365625,75.805470365625,2459.7359024238,2459.7359024238,2459.7359024238,1207.7303280900858,1207.7303280900858,1207.7303280900858
218175603020004,249604231010854,2006,72,79,6,4,270,4.0,2006,1,18.4,18.4,8344.0,1,7,6,10,7,N,5,2.5961833333333333,84.2409568,41.3623097888,0.3636111111111111,33.9405,33.9405,33.9405,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,88.115760425,88.115760425,88.115760425,2859.1801942704,2859.1801942704,2859.1801942704,1403.8574753867665,1403.8574753867665,1403.8574753867665
218175567020004,249604236010854,2006,72,87,3,1,150,1.0,2006,1,2.0,2.0,986.0,3,4,3,6,8,N,1,0.98175,14.3351208,7.0385443128,0.20453125,29.6979375,29.6979375,29.6979375,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,29.155950140625,29.155950140625,29.155950140625,425.72352157335,425.72352157335,425.72352157335,209.03024909251485,209.03024909251485,209.03024909251485
218175566020004,249604236010854,2006,72,87,3,1,150,2.0,2006,1,12.1,12.1,986.0,3,4,3,4,6,N,1,0.4090625,5.972967,2.932726797,0.1590798611111111,39.59725,39.59725,39.59725,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,16.197750078125,16.197750078125,16.197750078125,236.51306754075,236.51306754075,236.51306754075,116.12791616250826,116.12791616250826,116.12791616250826
218175565020004,249604236010854,2006,72,87,3,2,150,1.0,2006,1,3.6,3.6,986.0,3,8,3,8,4,Y,1,0.7963083333333333,11.62737576,5.70904149816,0.2499826388888889,59.395875,59.395875,59.395875,,,,,,,2013-10-21 14:55:37,2023-08-10 13:09:58,1,,,,,,47.297430228125,47.297430228125,47.297430228125,690.61815721899,690.61815721899,690.61815721899,339.0935151945241,339.0935151945241,339.0935151945241
218175649020004,249604237010854,2006,72,89,3,1,30,1.0,2006,1,15.7,14.577084046899,998.0,4,4,4,4,13,N,1,1.1344666666666667,15.460693248,7.591200384768,0.18180555555555555,18.275653846153848,18.275653846153848,18.275653846153848,,,,,,,2013-10-21 14:55:38,2023-08-10 13:09:58,1,,,,,,20.7331201,20.7331201,20.7331201,282.554278022016,282.554278022016,282.554278022016,138.73415050880985,138.73415050880985,138.73415050880985
218175648020004,249604237010854,2006,72,89,3,2,150,1.0,2006,1,7.5,7.354355067682,998.0,4,15,10,16,23,N,1,22.32935833333333,304.308068064,149.415261419424,0.5908680555555555,10.329717391304348,10.329717391304348,10.329717391304348,,,,,,,2013-10-21 14:55:38,2023-08-10 13:09:58,1,,,,,,230.6559611125,230.6559611125,230.6559611125,3143.416342994928,3143.416342994928,3143.416342994928,1543.4174244105097,1543.4174244105097,1543.4174244105097
218175643020004,249604237010854,2006,72,89,3,2,150,2.0,2006,1,15.7,15.395116608347,998.0,4,9,9,18,46,Y,1,50.8055625,692.38633464,339.96169030824,0.61359375,5.164858695652174,5.164858695652174,5.164858695652174,,,,,,,2013-10-21 14:55:38,2023-08-10 13:09:58,1,,,,,,262.403551265625,262.403551265625,262.403551265625,3576.07758121614,3576.07758121614,3576.07758121614,1755.8540923771247,1755.8540923771247,1755.8540923771247
218175647020004,249604237010854,2006,72,89,3,4,150,1.0,2006,1,9.8,9.386697595167,998.0,3,3,3,3,3,N,1,0.1472625,2.15026812,1.05578164692,0.13635416666666667,79.1945,79.1945,79.1945,,,,,,,2013-10-21 14:55:38,2023-08-10 13:09:58,1,,,,,,11.66238005625,11.66238005625,11.66238005625,170.28940862934,170.28940862934,170.28940862934,83.61209963700594,83.61209963700594,83.61209963700594
218175646020004,249604237010854,2006,72,89,3,4,150,2.0,2006,1,10.8,10.344523880388,998.0,3,4,3,4,31,N,1,2.113489583333333,30.8603295,15.1524217845,0.1590798611111111,7.663983870967742,7.663983870967742,7.663983870967742,,,,,,,2013-10-21 14:55:38,2023-08-10 13:09:58,1,,,,,,16.197750078125,16.197750078125,16.197750078125,236.51306754075,236.51306754075,236.51306754075,116.12791616250826,116.12791616250826,116.12791616250826
218175645020004,249604237010854,2006,72,89,3,4,150,3.0,2006,1,17.1,16.378829477282,998.0,3,4,3,4,49,N,1,3.3406770833333335,48.7792305,23.9506021755,0.1590798611111111,4.848642857142857,4.848642857142857,4.848642857142857,,,,,,,2013-10-21 14:55:38,2023-08-10 13:09:58,1,,,,,,16.197750078125,16.197750078125,16.197750078125,236.51306754075,236.51306754075,236.51306754075,116.12791616250826,116.12791616250826,116.12791616250826
218175644020004,249604237010854,2006,72,89,3,4,150,4.0,2006,1,18.7,17.911351533636,998.0,3,4,3,4,75,N,1,5.11328125,74.6620875,36.6590849625,0.1590798611111111,3.16778,3.16778,3.16778,,,,,,,2013-10-21 14:55:38,2023-08-10 13:09:58,1,,,,,,16.197750078125,16.197750078125,16.197750078125,236.51306754075,236.51306754075,236.51306754075,116.12791616250826,116.12791616250826,116.12791616250826
218175629020004,249604237010854,2006,72,89,3,2,270,1.0,2006,1,4.9,4.9,998.0,4,16,8,15,20,Y,1,15.762541666666667,214.81443984,105.47388996144,0.5226909722222223,11.879175,11.879175,11.879175,,,,,,,2013-10-21 14:55:38,2023-08-10 13:09:58,1,,,,,,187.245990903125,187.245990903125,187.245990903125,2551.818323386332,2551.818323386332,2551.818323386332,1252.942796782689,1252.942796782689,1252.942796782689
218175579020004,249604238010854,2006,72,89,5,1,30,1.0,2006,1,12.8,11.448668044799,6403.0,3,6,6,7,9,N,1,2.08621875,30.4621317,14.9569066647,0.2954340277777778,26.39816666666667,26.39816666666667,26.39816666666667,,,,,,,2013-10-21 14:55:38,2023-08-10 13:09:58,1,,,,,,55.072350265625,55.072350265625,55.072350265625,804.14442963855,804.14442963855,804.14442963855,394.83491495252804,394.83491495252804,394.83491495252804
218175586020004,249604238010854,2006,72,89,5,2,150,1.0,2006,1,19.7,19.111807252863,6835.0,4,5,5,5,4,N,1,0.5454166666666667,7.4330256,3.6496155696,0.22725694444444444,59.395875,59.395875,59.395875,,,,,,,2013-10-21 14:55:38,2023-08-10 13:09:58,1,,,,,,32.39550015625,32.39550015625,32.39550015625,441.4910594094,441.4910594094,441.4910594094,216.7721101700154,216.7721101700154,216.7721101700154
218175657020004,249604242010854,2006,72,93,4,1,150,1.0,2006,1,18.0,18.0,998.0,3,9,6,9,23,N,1,7.33858125,107.15502798,52.61311873818,0.34088541666666666,10.329717391304348,10.329717391304348,10.329717391304348,,,,,,,2013-10-21 14:55:38,2023-08-10 13:09:58,1,,,,,,75.805470365625,75.805470365625,75.805470365625,1106.88115609071,1106.88115609071,1106.88115609071,543.4786476405386,543.4786476405386,543.4786476405386
218175659020004,249604242010854,2006,72,93,4,1,30,1.0,2006,1,7.5,7.5,998.0,3,4,4,8,26,N,1,5.6723333333333334,82.8251424,40.6671449184,0.27270833333333333,9.137826923076924,9.137826923076924,9.137826923076924,,,,,,,2013-10-21 14:55:38,2023-08-10 13:09:58,1,,,,,,51.83280025,51.83280025,51.83280025,756.8418161304,756.8418161304,756.8418161304,371.6093317200264,371.6093317200264,371.6093317200264
218175658020004,249604242010854,2006,72,93,4,4,30,1.0,2006,1,5.6,5.6,998.0,3,5,4,6,17,N,1,2.4107416666666666,35.20068552,17.28353659032,0.22725694444444444,13.9755,13.9755,13.9755,,,,,,,2013-10-21 14:55:38,2023-08-10 13:09:58,1,,,,,,33.6913201625,33.6913201625,33.6913201625,491.94718048476,491.94718048476,491.94718048476,241.54606561801717,241.54606561801717,241.54606561801717
218175652020004,249604242010854,2006,72,93,4,4,30,2.0,2006,1,21.0,21.0,998.0,3,4,3,4,6,N,1,0.4090625,5.972967,2.932726797,0.1590798611111111,39.59725,39.59725,39.59725,,,,,,,2013-10-21 14:55:38,2023-08-10 13:09:58,1,,,,,,16.197750078125,16.197750078125,16.197750078125,236.51306754075,236.51306754075,236.51306754075,116.12791616250826,116.12791616250826,116.12791616250826
